iter, x, y, z
6760000 0.0 0.0 0.9989121711838166
6770000 0.0 0.0 0.9989121711838166
6780000 0.0 0.0 0.9989121711838166
6790000 0.0 0.0 0.9989121711838166
6800000 0.0 0.0 0.9989121711838166
6810000 0.0 0.0 0.9989121711838166
6820000 0.0 0.0 0.9989121711838166
6830000 0.0 0.0 0.9989121711838174
6840000 0.0 0.0 0.9989121711838174
6850000 0.0 0.0 0.9989121711838174
6860000 0.0 0.0 0.9989121711838174
6870000 0.0 0.0 0.9989121711838174
6880000 0.0 0.0 0.9989121711838174
6890000 0.0 0.0 0.9989121711838174
6900000 0.0 0.0 0.9989121711838174
6910000 0.0 0.0 0.9989121711838174
6920000 0.0 0.0 0.9989121711838174
6930000 0.0 0.0 0.9989121711838174
6940000 0.0 0.0 0.9989121711838174
6950000 0.0 0.0 0.9989121711838174
6960000 0.0 0.0 0.9989121711838174
6970000 0.0 0.0 0.9989121711838174
6980000 0.0 0.0 0.9989121711838174
6990000 0.0 0.0 0.9989121711838174
7000000 0.0 0.0 0.9989121711838174
7010000 0.0 0.0 0.9989121711838174
7020000 0.0 0.0 0.9989121711838174
7030000 0.0 0.0 0.9989121711838174
7040000 0.0 0.0 0.9989121711838174
7050000 0.0 0.0 0.9989121711838174
7060000 0.0 0.0 0.9989121711838174
7070000 0.0 0.0 0.9989121711838174
7080000 0.0 0.0 0.9989121711838174
7090000 0.0 0.0 0.9989121711838174
7100000 0.0 0.0 0.9989121711838174
7110000 0.0 0.0 0.9989121711838174
7120000 0.0 0.0 0.9989121711838174
7130000 0.0 0.0 0.9989121711838174
7140000 0.0 0.0 0.9989121711838174
7150000 0.0 0.0 0.9989121711838166
7160000 0.0 0.0 0.9989121711838166
7170000 0.0 0.0 0.9989121711838166
7180000 0.0 0.0 0.9989121711838166
7190000 0.0 0.0 0.9989121711838166
7200000 0.0 0.0 0.9989121711838166
7210000 0.0 0.0 0.9989121711838166
7220000 0.0 0.0 0.9989121711838166
7230000 0.0 0.0 0.9989121711838166
7240000 0.0 0.0 0.9989121711838166
7250000 0.0 0.0 0.9989121711838166
7260000 0.0 0.0 0.9989121711838166
7270000 0.0 0.0 0.9989121711838166
7280000 0.0 0.0 0.9989121711838166
7290000 0.0 0.0 0.9989121711838166
7300000 0.0 0.0 0.9989121711838166
7310000 0.0 0.0 0.9989121711838166
7320000 0.0 0.0 0.9989121711838166
7330000 0.0 0.0 0.9989121711838166
7340000 0.0 0.0 0.9989121711838166
7350000 0.0 0.0 0.9989121711838166
7360000 0.0 0.0 0.9989121711838166
7370000 0.0 0.0 0.9989121711838166
7380000 0.0 0.0 0.9989121711838166
7390000 0.0 0.0 0.9989121711838166
7400000 0.0 0.0 0.9989121711838166
7410000 0.0 0.0 0.9989121711838166
7420000 0.0 0.0 0.9989121711838166
7430000 0.0 0.0 0.9989121711838166
7440000 0.0 0.0 0.9989121711838166
7450000 0.0 0.0 0.9989121711838166
7460000 0.0 0.0 0.9989121711838166
7470000 0.0 0.0 0.9989121711838166
7480000 0.0 0.0 0.9989121711838173
7490000 0.0 0.0 0.9989121711838173
7500000 0.0 0.0 0.9989121711838173
7510000 0.0 0.0 0.9989121711838173
7520000 0.0 0.0 0.9989121711838173
7530000 0.0 0.0 0.9989121711838173
7540000 0.0 0.0 0.9989121711838173
7550000 0.0 0.0 0.9989121711838173
7560000 0.0 0.0 0.9989121711838173
7570000 0.0 0.0 0.9989121711838173
7580000 0.0 0.0 0.9989121711838173
7590000 0.0 0.0 0.9989121711838173
7600000 0.0 0.0 0.9989121711838173
7610000 0.0 0.0 0.9989121711838173
7620000 0.0 0.0 0.9989121711838173
7630000 0.0 0.0 0.9989121711838173
7640000 0.0 0.0 0.9989121711838173
7650000 0.0 0.0 0.9989121711838173
7660000 0.0 0.0 0.9989121711838173
7670000 0.0 0.0 0.9989121711838173
7680000 0.0 0.0 0.9989121711838173
7690000 0.0 0.0 0.9989121711838173
7700000 0.0 0.0 0.9989121711838173
7710000 0.0 0.0 0.9989121711838173
7720000 0.0 0.0 0.9989121711838173
7730000 0.0 0.0 0.9989121711838173
7740000 0.0 0.0 0.9989121711838173
7750000 0.0 0.0 0.9989121711838173
7760000 0.0 0.0 0.9989121711838173
7770000 0.0 0.0 0.9989121711838173
7780000 0.0 0.0 0.9989121711838173
7790000 0.0 0.0 0.9989121711838173
7800000 0.0 0.0 0.9989121711838173
7810000 0.0 0.0 0.9989121711838173
7820000 0.0 0.0 0.9989121711838173
7830000 0.0 0.0 0.9989121711838173
7840000 0.0 0.0 0.9989121711838173
7850000 0.0 0.0 0.9989121711838173
7860000 0.0 0.0 0.9989121711838173
7870000 0.0 0.0 0.9989121711838173
7880000 0.0 0.0 0.9989121711838173
7890000 0.0 0.0 0.9989121711838173
7900000 0.0 0.0 0.9989121711838173
7910000 0.0 0.0 0.9989121711838173
7920000 0.0 0.0 0.9989121711838167
7930000 0.0 0.0 0.9989121711838167
7940000 0.0 0.0 0.9989121711838167
7950000 0.0 0.0 0.9989121711838167
7960000 0.0 0.0 0.9989121711838167
7970000 0.0 0.0 0.9989121711838167
7980000 0.0 0.0 0.9989121711838167
7990000 0.0 0.0 0.9989121711838167
8000000 0.0 0.0 0.9989121711838167
8010000 0.0 0.0 0.9989121711838167
8020000 0.0 0.0 0.9989121711838167
8030000 0.0 0.0 0.9989121711838167
